state,taxon,taxon_full,n_nonzero,mean_abund,alpha_hat,theta_hat,ks_stat_gamma,ks_p_gamma,ks_stat_exp,gamma_better
CD,s__Bacteroides_thetaiotaomicron,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron,453,3.2638638189845475,0.5057542850507579,6.453457569137518,0.03347721213934529,0.6774337653223841,0.17005868714109634,True
CD,s__Roseburia_faecis,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_faecis,460,2.864188956521739,0.49936021249994583,5.7357171933718085,0.05161062482768697,0.1665132585657083,0.20306558677639752,True
CD,s__Bacteroides_xylanisolvens,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens,447,2.9421499328859055,0.5283753952652702,5.568294737511013,0.028729237657294182,0.843734571208838,0.1503111027954585,True
CD,s__Parabacteroides_merdae,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae,381,2.5270164304461944,0.7253762911601598,3.483731769623334,0.05883621734135236,0.1374173692461551,0.07530102134550574,True
CD,s__Alistipes_finegoldii,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii,379,1.9917381794195252,0.4135025006288308,4.816750023012205,0.06996770965475363,0.04659760904503307,0.26938934588940155,True
CD,s__Flavonifractor_plautii,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor|s__Flavonifractor_plautii,647,1.1126001545595054,0.5201642016599471,2.1389402634955994,0.109015788802721,3.7594786077869104e-07,0.20322249037966877,True
CD,s__Veillonella_parvula,k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella|s__Veillonella_parvula,268,2.4252243656716415,0.2557915067761529,9.481254464769984,0.1994311920973615,8.099241453312482e-10,0.529739362183532,True
CD,s__Akkermansia_muciniphila,k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae|g__Akkermansia|s__Akkermansia_muciniphila,212,2.892645188679245,0.30820660340317624,9.385409516665257,0.1373578751037936,0.0005967490595257839,0.4127842841944024,True
CD,s__Ruminococcus_gnavus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_gnavus,434,1.0833242396313365,0.3267974074001431,3.314971952347447,0.17378377157238634,6.220040144249384e-12,0.42152952307251623,True
CD,s__Eubacterium_siraeum,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Eubacterium_siraeum,253,1.8099254940711462,0.3561698452411733,5.081635961757491,0.11186600030355676,0.0032604105153599613,0.3587407409569239,True
CD,s__Eubacterium_eligens,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_eligens,386,1.1343414248704662,0.5432935619583427,2.0878977854654615,0.054152082858393125,0.20028966495632328,0.1766884974645015,True
CD,s__Bacteroides_cellulosilyticus,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_cellulosilyticus,169,2.5153322485207106,0.5236597389891752,4.803371466701026,0.06846675125584029,0.38908267746068304,0.20675712284127612,True
CD,s__Odoribacter_splanchnicus,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_splanchnicus,385,1.1034326233766234,1.1874440626042255,0.9292501921788605,0.06787517858698461,0.054958203329427135,0.10008369145927654,True
CD,s__Barnesiella_intestinihominis,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_intestinihominis,170,2.4851412352941176,0.6271481726627458,3.9626061967823403,0.08369661124730854,0.17452039131206987,0.11930208061155011,True
CD,s__Bacteroides_faecis,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_faecis,165,2.523688545454546,0.5731331121002424,4.403320087730591,0.0515048031318292,0.7539133961408758,0.18102398866803102,True
CD,s__Lachnospira_pectinoschiza,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_pectinoschiza,207,1.857323236714976,0.43822303558780484,4.2383058075066256,0.121431480683316,0.004060807443578123,0.27847332225358473,True
CD,s__Fusicatenibacter_saccharivorans,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Fusicatenibacter|s__Fusicatenibacter_saccharivorans,518,0.6878112355212355,0.5252017885550154,1.3096132772388427,0.09393353955254946,0.00019847247475720267,0.2102397731984965,True
CD,s__Anaerostipes_hadrus,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus,522,0.6028060536398467,0.5665337632441224,1.0640249403460433,0.0934572884372653,0.00020310867282441952,0.1870063738303812,True
CD,s__Roseburia_inulinivorans,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans,396,0.7059712373737375,0.49528732790595836,1.4253771449363273,0.08170051066860795,0.009534010453479262,0.21658272948671792,True
CD,s__Parasutterella_excrementihominis,k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis,331,0.7958668277945619,0.5838535635149716,1.3631274647074303,0.04094799283952835,0.6205592081656657,0.15872048550081147,True
CD,s__Oscillibacter_sp_57_20,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_57_20,258,1.0016251550387596,0.7275579790108485,1.3766946194453384,0.04346136142881285,0.6976204464128328,0.09184433101647782,True
CD,s__Bifidobacterium_longum,k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_longum,386,0.6552805699481865,0.3774784832237498,1.7359415147373314,0.1424548817793979,2.682879862851107e-07,0.3722077586872945,True
CD,s__Ruminococcus_bicirculans,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bicirculans,238,0.875302731092437,0.4627463001549738,1.891539123704064,0.11553704228253647,0.003178951177090131,0.2862563483388033,True
CD,s__Clostridium_clostridioforme,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_clostridioforme,219,0.9307984474885845,0.3368129430445139,2.763547146006109,0.1340054221288891,0.0006853077862310883,0.38967130258084803,True
CD,s__Haemophilus_parainfluenzae,k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus|s__Haemophilus_parainfluenzae,285,0.6886302456140352,0.2754196001548186,2.500294987092215,0.2734475105847707,2.5383933931477714e-19,0.5704347991230319,True
CD,s__Dorea_longicatena,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena,458,0.4232828602620088,0.6173964356971824,0.6855933008165576,0.09279232596563092,0.0006979772371661881,0.17539768058552185,True
CD,s__Clostridium_bolteae,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_bolteae,409,0.4235649388753056,0.3569221949649002,1.1867150456052729,0.15534155917140902,4.377912762207473e-09,0.36940495380242117,True
